"age","gender","review","education","purchased"
63,"Other","Poor","PhD",0
69,"Female","Terrible","High School",0
56,"Female","Poor","Diploma",0
35,"Other","Excellent","Diploma",0
27,"Other","Terrible","Master's",0
21,"Female","Average","High School",1
66,"Other","Poor","High School",0
47,"Male","Terrible","Diploma",1
69,"Female","Poor","Bachelor's",1
47,"Male","Average","PhD",1
67,"Other","Average","High School",0
25,"Other","Terrible","High School",0
21,"Male","Excellent","Diploma",0
36,"Other","Excellent","Diploma",0
39,"Male","Average","Diploma",0
62,"Other","Good","Bachelor's",0
26,"Female","Excellent","Master's",0
18,"Female","Poor","High School",0
63,"Male","Average","Diploma",1
25,"Other","Good","Master's",0
62,"Male","Average","Master's",1
57,"Male","Poor","Bachelor's",0
58,"Male","Terrible","Diploma",1
58,"Male","Poor","Bachelor's",0
34,"Other","Poor","Master's",1
65,"Female","Good","Master's",1
70,"Male","Excellent","Master's",1
65,"Female","Terrible","Diploma",1
66,"Other","Terrible","High School",0
45,"Female","Average","PhD",1
63,"Female","Average","Master's",1
68,"Other","Excellent","PhD",1
62,"Female","Good","Diploma",1
60,"Other","Poor","Master's",1
48,"Female","Excellent","High School",0
42,"Female","Good","Bachelor's",0
48,"Female","Excellent","PhD",0
62,"Male","Poor","PhD",0
30,"Female","Good","Diploma",1
51,"Male","Terrible","Diploma",0
47,"Other","Good","PhD",0
24,"Other","Poor","Bachelor's",1
58,"Other","Terrible","Bachelor's",1
29,"Female","Poor","Bachelor's",1
22,"Other","Good","Bachelor's",1
59,"Male","Terrible","PhD",0
25,"Other","Poor","Bachelor's",0
18,"Female","Excellent","Diploma",1
55,"Male","Excellent","PhD",0
25,"Other","Good","High School",1
44,"Male","Average","High School",0
24,"Male","Average","Diploma",0
28,"Other","Poor","PhD",0
42,"Male","Average","Master's",0
50,"Other","Average","Bachelor's",1
64,"Other","Average","High School",1
69,"Female","Excellent","PhD",0
50,"Other","Average","Master's",0
36,"Male","Excellent","Master's",0
45,"Female","Terrible","Master's",1
59,"Male","Good","Master's",1
27,"Male","Poor","Diploma",1
26,"Female","Poor","Master's",1
24,"Female","Excellent","PhD",1
58,"Other","Good","Master's",0
42,"Other","Good","Bachelor's",1
59,"Male","Good","Master's",0
21,"Male","Poor","Diploma",0
31,"Other","Excellent","Diploma",1
59,"Other","Excellent","PhD",0
44,"Female","Poor","Diploma",0
26,"Female","Poor","Master's",0
18,"Female","Good","PhD",0
44,"Male","Poor","Bachelor's",1
59,"Other","Average","Diploma",0
49,"Female","Excellent","Master's",0
54,"Other","Terrible","PhD",0
60,"Other","Terrible","Diploma",1
44,"Female","Average","High School",0
28,"Male","Average","Bachelor's",1
63,"Male","Excellent","Master's",0
22,"Male","Average","Master's",0
64,"Other","Poor","Bachelor's",0
48,"Other","Good","Master's",1
62,"Male","Terrible","High School",0
30,"Female","Poor","Diploma",0
36,"Other","Average","Diploma",1
22,"Female","Terrible","PhD",1
57,"Female","Excellent","PhD",0
64,"Other","Poor","PhD",1
46,"Female","Average","PhD",0
63,"Female","Good","Bachelor's",0
29,"Female","Poor","PhD",1
50,"Female","Average","PhD",0
45,"Male","Poor","PhD",0
24,"Female","Good","Diploma",0
43,"Other","Average","High School",0
35,"Female","Poor","Diploma",1
49,"Male","Average","Master's",1
36,"Other","Excellent","Bachelor's",0
48,"Male","Poor","PhD",1
51,"Male","Poor","Bachelor's",1
42,"Other","Excellent","PhD",0
47,"Female","Good","PhD",0
57,"Male","Excellent","Diploma",1
46,"Female","Good","Master's",1
42,"Female","Poor","PhD",1
70,"Other","Average","PhD",0
41,"Female","Good","Diploma",0
58,"Other","Average","High School",1
53,"Female","Good","Bachelor's",0
46,"Male","Good","Diploma",1
36,"Male","Excellent","High School",0
28,"Female","Average","High School",1
38,"Male","Excellent","High School",1
56,"Male","Poor","Diploma",0
20,"Other","Good","High School",1
18,"Female","Good","Bachelor's",0
22,"Female","Terrible","High School",1
40,"Male","Poor","Diploma",1
66,"Female","Terrible","Diploma",1
33,"Other","Terrible","Diploma",0
30,"Male","Poor","Bachelor's",0
29,"Male","Poor","High School",0
65,"Other","Average","Bachelor's",1
19,"Male","Excellent","Diploma",1
25,"Female","Good","Master's",1
51,"Other","Excellent","PhD",0
68,"Other","Good","Bachelor's",1
39,"Other","Good","Master's",1
60,"Other","Poor","PhD",1
24,"Male","Good","Master's",0
24,"Female","Poor","High School",0
37,"Male","Average","Bachelor's",1
56,"Female","Terrible","High School",1
52,"Female","Terrible","Bachelor's",0
48,"Female","Terrible","Diploma",0
69,"Male","Good","High School",1
36,"Male","Terrible","Bachelor's",1
20,"Female","Good","Bachelor's",1
41,"Female","Terrible","Master's",1
55,"Female","Terrible","Bachelor's",0
24,"Female","Excellent","PhD",1
37,"Female","Excellent","Bachelor's",0
38,"Female","Average","PhD",0
25,"Male","Poor","Diploma",0
62,"Other","Average","Bachelor's",1
67,"Other","Poor","Master's",1
29,"Other","Poor","Master's",0
52,"Male","Poor","Bachelor's",0
62,"Female","Terrible","Bachelor's",0
69,"Female","Good","Master's",0
22,"Other","Excellent","Diploma",0
46,"Other","Poor","PhD",1
40,"Other","Poor","Bachelor's",1
41,"Other","Poor","Master's",1
37,"Other","Terrible","High School",0
62,"Male","Terrible","Bachelor's",1
18,"Female","Good","Bachelor's",1
21,"Female","Excellent","Bachelor's",1
45,"Male","Good","Diploma",0
64,"Male","Terrible","PhD",0
33,"Other","Excellent","Bachelor's",1
48,"Other","Poor","Bachelor's",0
57,"Other","Poor","PhD",0
45,"Female","Excellent","Master's",0
66,"Other","Good","High School",1
32,"Male","Average","PhD",1
33,"Other","Terrible","Diploma",1
41,"Female","Terrible","High School",1
59,"Other","Terrible","High School",1
42,"Other","Poor","Diploma",1
63,"Female","Poor","Master's",0
62,"Other","Poor","Diploma",0
18,"Male","Excellent","Master's",0
51,"Female","Good","Bachelor's",0
30,"Female","Good","Bachelor's",0
65,"Male","Terrible","High School",1
67,"Other","Average","PhD",0
27,"Male","Poor","PhD",0
69,"Other","Terrible","Bachelor's",1
57,"Male","Terrible","PhD",0
35,"Male","Good","Bachelor's",0
64,"Male","Excellent","Bachelor's",1
60,"Other","Excellent","Bachelor's",0
27,"Female","Terrible","PhD",0
61,"Male","Excellent","PhD",0
41,"Male","Terrible","Master's",0
54,"Female","Poor","PhD",0
40,"Male","Poor","High School",1
25,"Other","Poor","Master's",0
39,"Male","Poor","Bachelor's",0
34,"Male","Terrible","Master's",1
59,"Other","Average","Bachelor's",0
68,"Female","Excellent","Bachelor's",0
52,"Other","Good","Master's",0
41,"Male","Excellent","High School",1
48,"Female","Average","Master's",1
57,"Other","Excellent","High School",0
64,"Female","Terrible","PhD",1
46,"Other","Average","High School",0
27,"Female","Good","Master's",1
52,"Male","Good","PhD",0
45,"Other","Poor","Diploma",1
68,"Other","Poor","High School",0
32,"Other","Average","High School",1
63,"Male","Terrible","Diploma",1
50,"Female","Excellent","Diploma",1
40,"Other","Good","High School",1
26,"Male","Terrible","Bachelor's",0
57,"Female","Average","Master's",0
43,"Male","Poor","Diploma",1
64,"Male","Good","Master's",1
50,"Female","Terrible","Diploma",1
61,"Other","Average","Diploma",1
54,"Female","Excellent","Master's",1
37,"Male","Terrible","PhD",1
21,"Female","Good","Bachelor's",1
70,"Other","Average","High School",1
47,"Male","Poor","Bachelor's",0
37,"Female","Good","High School",0
47,"Female","Excellent","PhD",1
64,"Other","Poor","Diploma",1
66,"Other","Terrible","Diploma",0
29,"Male","Poor","Master's",0
48,"Other","Average","Master's",1
53,"Male","Average","High School",0
68,"Male","Poor","Diploma",1
37,"Male","Good","Diploma",0
43,"Male","Excellent","High School",0
31,"Other","Terrible","PhD",0
35,"Other","Average","High School",0
62,"Male","Good","Master's",0
45,"Other","Good","Diploma",1
30,"Male","Poor","High School",1
41,"Male","Terrible","Bachelor's",1
52,"Male","Excellent","Bachelor's",0
58,"Other","Excellent","Master's",1
53,"Male","Poor","Master's",1
31,"Male","Poor","Diploma",1
30,"Female","Excellent","Diploma",1
25,"Male","Poor","PhD",0
54,"Male","Average","Bachelor's",1
19,"Male","Excellent","Bachelor's",0
53,"Female","Terrible","Bachelor's",1
35,"Other","Average","PhD",0
21,"Female","Terrible","PhD",0
63,"Other","Average","PhD",1
48,"Female","Good","Bachelor's",1
51,"Other","Excellent","Master's",0
59,"Other","Excellent","Diploma",1
56,"Male","Excellent","Bachelor's",1
30,"Female","Excellent","High School",0
23,"Male","Excellent","Bachelor's",1
22,"Other","Excellent","High School",1
36,"Female","Excellent","Master's",0
48,"Female","Good","Bachelor's",0
40,"Other","Terrible","High School",0
58,"Male","Terrible","Bachelor's",0
69,"Male","Poor","Master's",1
65,"Other","Good","Diploma",1
62,"Other","Poor","PhD",0
18,"Male","Terrible","Diploma",0
28,"Male","Terrible","PhD",0
67,"Other","Poor","PhD",1
69,"Other","Average","PhD",1
68,"Male","Terrible","High School",0
53,"Female","Poor","Bachelor's",1
59,"Other","Poor","High School",1
45,"Male","Poor","Diploma",0
38,"Other","Average","Bachelor's",1
51,"Male","Terrible","Diploma",1
29,"Other","Average","PhD",1
48,"Other","Terrible","Diploma",0
51,"Other","Terrible","Diploma",0
20,"Other","Good","Bachelor's",0
31,"Male","Good","Bachelor's",1
25,"Male","Average","Diploma",1
41,"Female","Poor","PhD",1
24,"Other","Excellent","PhD",0
41,"Female","Good","PhD",1
47,"Other","Terrible","Bachelor's",1
54,"Female","Excellent","High School",0
60,"Male","Poor","PhD",0
65,"Other","Terrible","Bachelor's",0
55,"Male","Terrible","PhD",1
50,"Male","Terrible","Diploma",1
18,"Male","Excellent","High School",1
54,"Other","Good","Master's",1
57,"Male","Good","High School",1
60,"Other","Poor","Diploma",1
70,"Female","Poor","Bachelor's",0
19,"Other","Terrible","Master's",0
64,"Male","Terrible","High School",0
23,"Male","Excellent","Bachelor's",0
58,"Other","Poor","PhD",0
70,"Other","Good","Bachelor's",1
58,"Female","Terrible","Diploma",1
47,"Female","Excellent","High School",1
44,"Male","Poor","High School",0
66,"Male","Terrible","Bachelor's",1
29,"Male","Good","Master's",1
29,"Other","Poor","Diploma",0
57,"Male","Good","High School",0
21,"Other","Excellent","Diploma",0
34,"Other","Terrible","Master's",0
53,"Other","Terrible","High School",0
41,"Male","Average","Master's",1
47,"Other","Good","Bachelor's",1
45,"Other","Average","High School",0
64,"Other","Poor","High School",1
27,"Male","Average","Master's",0
59,"Other","Terrible","PhD",1
38,"Male","Excellent","High School",1
37,"Female","Average","Diploma",0
33,"Female","Good","High School",0
25,"Other","Terrible","PhD",0
44,"Male","Good","Diploma",0
35,"Other","Average","High School",0
29,"Male","Average","High School",0
25,"Female","Good","High School",1
59,"Male","Excellent","Master's",1
46,"Male","Excellent","Diploma",0
30,"Male","Poor","Bachelor's",1
30,"Other","Good","Bachelor's",0
58,"Other","Average","Bachelor's",0
62,"Male","Good","Master's",1
33,"Male","Terrible","Master's",0
23,"Other","Good","Master's",0
23,"Other","Average","PhD",0
55,"Male","Terrible","Master's",0
25,"Other","Good","High School",0
21,"Female","Good","Bachelor's",0
21,"Male","Good","PhD",1
34,"Other","Excellent","Master's",1
32,"Other","Excellent","PhD",1
50,"Female","Average","Master's",0
66,"Female","Good","PhD",0
33,"Other","Poor","Master's",1
52,"Male","Good","Diploma",0
47,"Male","Excellent","Master's",1
68,"Other","Average","Master's",1
31,"Female","Excellent","Bachelor's",0
60,"Female","Average","Diploma",0
48,"Male","Excellent","Bachelor's",0
41,"Other","Excellent","Diploma",1
37,"Male","Good","Diploma",1
40,"Male","Terrible","PhD",1
20,"Male","Average","Diploma",1
38,"Female","Excellent","PhD",1
53,"Male","Terrible","High School",0
55,"Female","Poor","PhD",1
37,"Other","Poor","Bachelor's",1
53,"Female","Poor","PhD",0
34,"Female","Excellent","Diploma",1
63,"Female","Terrible","Bachelor's",0
33,"Female","Terrible","Diploma",0
18,"Female","Good","PhD",0
25,"Male","Excellent","PhD",1
18,"Male","Good","PhD",1
20,"Other","Poor","High School",0
52,"Female","Good","Diploma",1
34,"Female","Average","Master's",0
20,"Female","Poor","High School",0
28,"Male","Terrible","Diploma",1
29,"Female","Poor","Bachelor's",0
41,"Other","Poor","High School",1
49,"Male","Poor","Master's",0
20,"Male","Excellent","High School",0
37,"Other","Terrible","Diploma",0
66,"Female","Good","PhD",1
33,"Male","Poor","Master's",1
59,"Male","Terrible","High School",0
70,"Other","Good","Bachelor's",1
42,"Other","Good","Master's",1
52,"Other","Good","Diploma",1
62,"Other","Poor","Master's",1
49,"Female","Average","Diploma",0
53,"Other","Good","Master's",1
60,"Male","Poor","High School",0
42,"Male","Excellent","PhD",0
56,"Female","Good","Bachelor's",1
32,"Other","Terrible","High School",0
46,"Female","Average","Bachelor's",0
36,"Female","Excellent","Master's",0
50,"Male","Good","Master's",0
44,"Other","Average","Master's",1
57,"Female","Good","High School",0
44,"Female","Good","Diploma",1
45,"Other","Terrible","PhD",0
45,"Male","Poor","High School",0
37,"Other","Terrible","Master's",1
50,"Female","Poor","High School",0
60,"Male","Excellent","High School",0
62,"Female","Terrible","PhD",1
52,"Male","Excellent","High School",0
50,"Male","Poor","Master's",0
19,"Other","Good","Master's",0
32,"Other","Average","Master's",1
68,"Other","Poor","PhD",1
34,"Other","Terrible","PhD",1
44,"Other","Average","Diploma",1
45,"Other","Poor","Bachelor's",0
33,"Female","Terrible","Bachelor's",1
28,"Male","Terrible","Master's",1
62,"Female","Poor","High School",0
39,"Male","Poor","Bachelor's",0
43,"Female","Good","Bachelor's",1
21,"Male","Average","PhD",1
67,"Male","Average","Master's",0
20,"Female","Average","Master's",0
28,"Female","Average","PhD",0
47,"Other","Terrible","Diploma",0
27,"Other","Average","Master's",1
30,"Male","Good","PhD",1
25,"Male","Poor","Diploma",0
61,"Male","Good","Diploma",1
58,"Other","Poor","Master's",1
26,"Female","Terrible","PhD",1
18,"Male","Terrible","Master's",0
33,"Female","Terrible","Diploma",1
20,"Other","Terrible","Master's",0
22,"Other","Terrible","Diploma",1
38,"Male","Good","Bachelor's",0
28,"Male","Terrible","High School",0
22,"Male","Poor","PhD",1
40,"Male","Terrible","Master's",0
39,"Male","Excellent","Master's",0
47,"Other","Poor","Bachelor's",0
30,"Other","Excellent","PhD",1
23,"Male","Good","Master's",1
39,"Other","Poor","Bachelor's",1
47,"Female","Average","Diploma",1
65,"Female","Good","PhD",1
28,"Female","Poor","Bachelor's",0
40,"Other","Terrible","Diploma",1
65,"Male","Average","Bachelor's",1
28,"Female","Average","Bachelor's",0
66,"Female","Poor","Diploma",0
59,"Male","Good","High School",0
35,"Male","Good","PhD",0
32,"Female","Average","Master's",1
52,"Female","Poor","Master's",1
30,"Female","Terrible","PhD",0
54,"Female","Poor","High School",1
56,"Female","Excellent","High School",1
28,"Male","Terrible","PhD",1
28,"Other","Good","Bachelor's",0
29,"Female","Terrible","High School",1
39,"Male","Terrible","Diploma",0
52,"Male","Excellent","Master's",0
22,"Female","Good","Master's",1
34,"Female","Good","PhD",0
34,"Other","Good","PhD",1
24,"Male","Good","Bachelor's",1
28,"Male","Excellent","High School",1
45,"Female","Good","Diploma",0
38,"Female","Good","Master's",1
53,"Other","Good","Diploma",1
24,"Female","Good","PhD",1
43,"Male","Terrible","High School",0
48,"Male","Average","Master's",1
19,"Other","Average","Bachelor's",1
51,"Other","Average","High School",0
60,"Other","Average","PhD",1
69,"Female","Average","PhD",0
26,"Male","Average","PhD",0
39,"Female","Poor","Diploma",0
68,"Male","Terrible","Diploma",1
29,"Male","Average","Bachelor's",1
56,"Female","Excellent","Bachelor's",0
35,"Female","Excellent","Diploma",0
26,"Male","Poor","Master's",1
31,"Other","Good","Bachelor's",0
69,"Female","Average","Master's",0
65,"Other","Poor","Master's",1
31,"Female","Poor","Master's",1
56,"Female","Poor","High School",1
22,"Female","Excellent","PhD",0
28,"Male","Average","Bachelor's",1
64,"Female","Average","Master's",1
65,"Male","Terrible","Diploma",1
24,"Other","Poor","High School",1
20,"Other","Good","Master's",1
38,"Male","Terrible","High School",1
22,"Other","Excellent","Bachelor's",0
32,"Male","Terrible","PhD",0
67,"Female","Excellent","Bachelor's",1
25,"Other","Poor","Diploma",1
65,"Male","Average","High School",1
30,"Female","Terrible","High School",0
61,"Female","Average","PhD",1
42,"Male","Excellent","Bachelor's",0
63,"Female","Good","High School",1
57,"Other","Excellent","Master's",0
66,"Male","Terrible","PhD",0
70,"Other","Poor","Bachelor's",1
36,"Male","Good","PhD",0
48,"Other","Poor","Bachelor's",0
35,"Male","Average","PhD",0
58,"Female","Excellent","High School",0
34,"Female","Poor","Bachelor's",1
62,"Other","Excellent","Bachelor's",1
62,"Male","Poor","Bachelor's",1
52,"Male","Poor","Diploma",0
22,"Male","Average","Master's",0
35,"Other","Good","PhD",1
68,"Other","Terrible","Bachelor's",0
24,"Other","Terrible","Bachelor's",0
20,"Other","Average","Diploma",0
24,"Male","Poor","PhD",0
57,"Female","Good","High School",1
57,"Male","Average","PhD",1
70,"Male","Good","Bachelor's",0
57,"Male","Terrible","High School",0
